lat,long,elev,timediff
408635238,-778325722,3330,0:40:25.340000,2a3c600a
408635238,-778325722,3330,0:40:25.400000,2a3c600a
408635238,-778325722,3330,0:40:25.460000,2a3c600a
408635238,-778325722,3330,0:40:25.590000,2a3c600a
408635238,-778325722,3330,0:40:25.750000,2a3c600a
408635238,-778325722,3330,0:40:25.810000,2a3c600a
408635238,-778325722,3330,0:40:25.970000,2a3c600a
408635238,-778325722,3330,0:40:26.030000,2a3c600a
408635238,-778325722,3330,0:40:26.160000,2a3c600a
408635238,-778325722,3330,0:40:26.230000,2a3c600a
408635238,-778325722,3330,0:40:26.370000,2a3c600a
408635238,-778325722,3330,0:40:26.400000,2a3c600a
408635238,-778325722,3330,0:40:26.570000,2a3c600a
408635238,-778325722,3330,0:40:26.780000,2a3c600a
408635238,-778325722,3330,0:40:26.880000,2a3c600a
408635238,-778325722,3330,0:40:27,2a3c600a
408635238,-778325722,3330,0:40:27.190000,2a3c600a
408635238,-778325722,3330,0:40:27.240000,2a3c600a
